N,P,K,ph,humidity,temperature,rainfall,crop,yield,price
115.17186147936299,79.73020061691855,41.79645195982464,7.141511885243088,57.434481328046864,15.886872793442201,75.25589840082137,Wheat,4.361,2440.8
69.99293475686078,30.824204787372537,91.3179605087502,6.404278110244895,70.47388664489377,34.80692092751782,87.19751266298198,Mango,11.416,3517.2
96.55536166283281,61.90034658196207,42.91953505011152,6.5385314592316215,60.83332056623317,26.754622379362353,127.2370440416126,Maize,4.765,1627.5
65.74287333120971,30.70915758139009,49.25914501329798,6.410641054133171,88.20046119071105,25.01531224950768,208.6358993858272,Rice,4.689,1998.1
57.69021558383619,33.77913436973867,35.40914616472209,6.129601652268073,66.40186218151104,25.505776997149404,61.37430194137244,Grapes,20.291,6469.8
32.835420232365045,29.597409054209045,48.94034350964258,7.495795705508434,68.61986684136339,25.893638827610562,119.33970262725346,Grapes,14.045,5205.3
99.47458013776205,42.30269049783459,128.49276983099017,6.6552392846292285,74.45954949575363,30.0103280608911,174.34563577719976,Banana,44.765,1362.8
105.49430854224548,50.88061854161377,34.61687719019565,6.723749687485927,83.36660857754991,24.9096289926941,230.54616343401204,Rice,4.686,2048.1
96.44070682313284,39.44523466226206,67.00824646403711,6.409739430554918,74.19038448625064,26.829931247129032,286.2656321808397,Sugarcane,64.179,322.0
64.9642101370914,59.38151980320043,52.096780451141456,6.845112546725781,66.0760978096695,12.057227322291148,64.84194507325711,Wheat,3.659,1920.4
136.01692267010566,56.02063917346074,74.01654192217421,7.167557856818236,82.17143186347948,34.56357067174804,206.04084893010887,Sugarcane,87.258,262.5
72.840816310316,44.775603030168945,65.6541584675676,6.268320366184963,78.18954216735781,33.2059378984832,159.8057734859072,Mango,9.868,2876.6
111.38939047129934,49.760808948568354,34.88803281244289,5.605853121100645,89.63628917309474,22.344647037041085,237.8663371910195,Rice,5.38,2045.3
137.45789877635528,54.80107327146512,53.0061464708963,5.627584578233861,68.721820038565,23.319707105515526,114.64217527952192,Maize,5.361,1728.9
18.091569525895007,51.845863249540265,34.91657267331204,6.5747073234839934,44.81216011579812,13.06238024489808,27.774536053553035,Lentil,0.802,5370.1
60.47754522727711,35.81022873744601,36.84783523136583,6.3416274126124215,54.942257577862186,25.463442520222067,55.609784949311084,Cotton,1.773,5619.1
118.21542658356341,57.50645312592814,49.39893619983811,7.057306515065072,66.3425628403117,18.19645474116771,88.02211651536877,Wheat,2.888,2153.1
61.1515366093834,37.79439626235103,52.80869469366405,5.705664558593498,88.02965197178888,24.79762433622409,151.818116196584,Rice,3.982,2285.5
65.10677071407044,39.2791901199508,65.6002909877623,6.5707950548509535,65.54581712536847,28.201150633257665,104.14728274130871,Grapes,21.061,5172.3
85.51369112626163,41.502843615956294,45.1146720488967,7.148320125773791,50.00023269510732,16.248487427234384,61.35061086513531,Wheat,2.893,2455.1
113.4058221110285,53.8350984295143,46.178389888932955,6.038171639858627,62.91644772572968,19.553534761821147,50.4362499948775,Wheat,2.922,2091.7
127.03764722366108,53.42745756463578,135.63102613276087,6.984902427194499,81.6256546392212,23.415461008405156,195.91299077754365,Banana,40.752,1030.0
93.12630250465278,46.417717744332606,61.46672819373732,6.0906327123481105,70.20528441916116,24.224029014971997,126.81329433808037,Maize,4.799,1626.6
65.53517617791205,46.112155098262996,58.5216600939998,6.20492556879848,75.48343000045858,24.334645458326126,160.75404802956425,Mango,13.715,3671.5
56.52197272666732,43.92696657603565,85.4913537459938,6.554872169858456,70.2910618266756,24.962275663260208,158.7018738288649,Mango,14.379,2853.4
80.91589037876179,36.6038773259258,76.9162130605055,6.665399551977281,73.42204956826804,33.09881535037509,255.73666990970042,Sugarcane,63.408,315.6
131.89811356582882,46.09048883698668,97.34298397674675,6.026973317879763,76.85778659192113,26.246815349523658,174.290967182165,Banana,37.177,1344.1
33.6565552602477,46.687834181890736,20.853721755317675,7.258709885257877,54.399577984811245,13.961848663216184,35.93278515981262,Chickpea,1.413,6058.3
10.335979157671124,58.32267756291565,23.955098534105424,7.328688582929429,35.351311405685856,15.791319922322078,39.88354684371345,Chickpea,1.394,4778.0
32.87960469734453,48.05845983172642,27.025832768504387,7.0425355076481315,34.302496316246554,13.497770468294581,46.073123897390225,Chickpea,1.044,4922.4
46.139499011220195,27.26917050999264,65.63031868035966,7.3291165553763165,68.37741324492094,24.847996048545028,66.55531797746939,Grapes,16.349,6236.7
34.325983920530504,39.68043738774519,66.9581963929972,5.822219810371666,71.94124041885775,20.127980579050412,95.9611671773604,Grapes,14.87,5737.4
135.19408198621528,45.9123206392621,103.80451827576438,6.3025438191531755,82.56586456963106,33.98442431380154,167.86929522863133,Banana,30.911,1371.3
117.41031867484023,39.595079020168846,45.83920988868162,5.802692422378685,77.72066244292157,28.645600942024757,120.87585320190055,Maize,5.053,1697.3
123.7422574292113,37.27247737634592,115.66990194498551,6.825785895399939,88.21355479836609,34.464199861425406,227.32611520799884,Banana,43.12,1104.4
111.6464627334667,36.120259095323014,87.24130807077442,6.266495187901514,71.58297241899456,29.635610204793863,153.13374606767263,Banana,27.134,1218.0
135.69472078628453,53.90924336687439,116.55784635748486,5.673779165505647,75.82961345158196,34.59495129227909,181.94220987142046,Banana,26.865,1274.7
50.96495661134924,39.602957725230866,69.22044654575924,6.845297478864742,71.77383440726808,26.458486297901086,181.66513850880662,Mango,11.444,3564.5
91.60310483770755,22.511723993267296,88.65693364426387,5.6998738131372395,77.62378473788618,27.346249699485043,158.52720377966898,Mango,11.413,3119.6
16.514212121130157,54.94563273866794,29.987362886942098,6.35230782500572,45.1816667525372,16.57923488915532,73.28504961620018,Chickpea,0.929,5633.1
25.893247457703957,52.869481194331115,22.250662666787544,7.791302460803837,50.066895313157175,10.511482050074047,68.83841356750364,Chickpea,1.463,5252.8
62.24695228468282,23.004298632150533,90.37493658283304,5.770479655969445,71.90746733097787,27.770144549477305,107.11740615862202,Mango,12.476,3208.1
94.562899207915,59.75019158495034,71.84422402383255,6.863280325449186,88.5052928331393,22.20344853316669,295.62812968015504,Sugarcane,97.899,336.8
15.875719677953342,49.77018377960031,43.00974578750092,7.758369835558196,41.4223638745607,14.98529838486071,52.75045432374256,Lentil,0.97,5280.5
30.699070364251746,78.85607394434585,22.510429647430918,7.802448045955579,33.15256739968523,15.07325851946028,72.57193481655571,Chickpea,1.716,5410.3
51.423184649545455,48.8483432676334,29.385338840170043,6.196089076221879,63.170429151260336,21.79938709823247,26.63258997851483,Cotton,1.785,6282.1
64.54198363858725,55.51304359667725,72.14150637850413,7.352661042819343,54.06945484995192,11.004604180379072,82.64102718797032,Wheat,3.462,2176.9
26.993998179389028,45.97538187084912,34.07498145702196,7.662254433435491,30.387061478437882,12.912508885838683,30.12272932219221,Chickpea,1.274,5769.9
94.53032738283662,51.63762292289219,125.30706735832503,5.831497236285453,80.0199367322439,26.552625029068587,227.19062434000892,Banana,37.45,1191.4
66.49487439651014,24.74849152098121,40.643529776190505,6.256376145620924,60.63391240674959,24.460885032344276,64.90251496569095,Cotton,1.841,7077.2
134.20446535176757,33.131143742484866,118.96129437547954,7.290371716466197,83.7579729095815,34.08124832419749,258.34667524855615,Sugarcane,67.618,296.8
131.8619759873584,50.99108251080434,51.62879277261424,6.079076403477754,79.16765350046151,27.760327560064905,67.49007595872651,Maize,7.02,1864.1
64.89250056430514,48.493980603860095,57.583348017881015,5.6639375551869815,68.63231034744699,33.111552655060265,136.81053567601347,Mango,13.805,3473.9
55.10426885328255,43.09574017036681,51.928636426196825,6.579007180900012,61.76468650571269,21.161726143641523,104.57771532249376,Grapes,16.62,6721.4
53.3076071877068,33.14895824099498,27.880799296400156,6.329435493885962,67.22858392450844,28.203995627749208,32.00925267496201,Cotton,1.915,6524.9
31.15647293066229,49.44655213751662,54.99199688290993,6.501411180987771,67.67430699000653,23.090618382360415,88.0105998715804,Grapes,15.599,5935.1
68.61831491143013,31.147193255486002,59.75151158945772,5.728646228238251,74.80609581511963,32.47033515571668,196.28155562036,Mango,13.414,2999.8
71.57162618708419,20.936406810162428,49.005966508801805,7.053189885179579,57.58202565163613,26.07616497632548,23.98432120762984,Cotton,2.786,5472.4
72.73442565580866,25.150345851296507,44.23494355479867,7.385756855393304,63.89677035497398,30.793390185636007,44.721064337099385,Cotton,1.68,6665.8
136.273218565693,46.27076851476964,106.10399573692679,6.133809838225446,74.22316074863853,27.531974613792986,153.00175854431623,Sugarcane,70.114,303.6
117.02755023451775,63.26489171956774,57.46456759075065,6.870133252004182,60.33396770452536,21.381643806359875,46.949763958371136,Wheat,3.4,2404.2
127.14850905466099,43.87370451195444,116.45794727056763,6.729558151237722,79.2523854386746,31.77607792345269,273.23665376412566,Sugarcane,82.18,273.0
60.36649924653525,37.963211124008495,68.44497607406869,5.883189899368846,78.86759437989502,21.021572429982974,102.83989834014866,Grapes,13.227,6072.2
109.48947813557135,53.15967210764073,136.89467214334812,5.6737073340211115,76.6933001996909,26.154137817419286,165.11829193372543,Banana,41.206,1293.6
65.66318724973577,20.702988661021646,32.905277253329395,7.75001739948794,57.5364046602667,22.323788826841437,65.50308629539506,Cotton,2.288,6483.9
121.12439738241926,46.02006917242498,94.21738175528941,6.615832216177928,79.4687573567655,25.832291892097622,230.19462757417753,Banana,38.934,1357.4
60.92369350147851,63.317042272170525,50.12406156718435,6.675381369214335,69.15162030167635,15.98552976463652,80.3880963998656,Wheat,3.121,2261.2
81.68422674403118,74.39178699246582,56.272192038068944,6.492349658517509,59.079798223993976,21.436704380123025,37.56012167183965,Wheat,3.134,2441.2
84.12523438534924,54.24010393071589,49.60074976414957,6.816624107293937,60.09986509023469,29.57050453289056,110.19198220669074,Maize,4.191,2140.4
87.86527976674377,37.58331607694406,89.13678551800959,6.992301007653576,61.012027742436096,33.81762561003567,107.24382011387225,Mango,11.874,3390.7
89.62884242741572,55.505952218225886,65.30847514994403,7.055785637451496,50.087265393006184,12.50429633120798,72.78276303805913,Wheat,3.933,2450.6
14.43023449553099,65.55624605341478,38.56827159408299,7.3187981598107426,40.171602688482494,12.4535845927348,73.97253815564119,Lentil,1.358,5737.3
10.886259058344798,57.35740998525495,28.33498698693963,7.739811867780642,45.12352032994387,19.053633283562633,56.59553484406512,Chickpea,0.983,5310.9
12.487814575291782,65.67101617764045,34.15812097265883,7.815781200825666,39.07972990227123,13.168740741877317,55.03674530720992,Chickpea,1.31,5148.0
77.4997547225582,50.849456583796275,55.803671915676134,6.669776483340025,80.59428238022535,28.246590314351778,165.73952676272623,Rice,3.984,2292.0
86.44719298651319,55.38357556665335,104.1430792066866,6.317575167692948,72.90572019491573,24.744385230884365,296.41058790478564,Sugarcane,70.273,298.0
85.91670111852694,38.736874205941255,48.35558684167138,5.709240790978063,84.38216972802827,26.762703962817994,218.4104976325554,Rice,5.07,1819.8
125.08539905187816,67.94670374754156,58.681603174337724,6.04510589799914,78.45452931311806,21.8579348683285,89.89552698555593,Maize,6.453,2024.2
24.53462238341278,66.80294464691258,40.21283183151027,7.789335248628027,30.290665032134164,24.420350861718788,48.67650814232391,Lentil,1.359,5417.8
88.9823818535334,50.74135024270429,51.49846659589001,6.985134095211835,69.37074663399784,19.05455800839063,34.61876802389798,Wheat,2.928,2441.2
47.748682031051914,30.374857109287817,30.735234759245998,6.016902992124921,70.98019882598648,21.447922442020545,76.41079008375448,Cotton,2.66,6417.7
94.93192479564684,54.84689693750511,64.04296667200931,7.058378793965737,63.76810036984274,15.61829330530182,40.01161210192517,Wheat,3.532,1919.5
62.02058423246784,75.16743090404991,49.73586732874122,6.836005754359512,50.77958641322261,20.00271086958487,49.38164074524563,Wheat,4.326,2400.3
119.35006325704433,34.65280818813007,96.07978692772181,6.0897655473814005,75.59859243312887,24.961533778789708,230.53576701617757,Banana,37.765,1223.6
110.09683234166422,78.98762384194205,45.41838147178763,6.347212820647947,67.36819047893869,23.896956969342774,55.17764296840862,Wheat,2.886,1852.9
69.24870259070923,62.14845941432045,61.66819249640016,7.142852718907305,66.67299923875171,16.606620254686362,48.13999496108963,Wheat,3.241,1953.0
87.62149627211558,74.5825443809068,61.86592880751154,6.570600823455615,69.53600657021319,11.660808899894736,55.352905698716675,Wheat,2.871,2304.7
20.714095945142432,47.54286713163394,31.013416203084454,7.038905533035113,45.79978360328672,21.61177761558443,47.60511028821571,Lentil,1.372,6161.7
19.214498505698565,76.20352493553057,46.08020323722066,6.475397520612457,32.02969467626078,19.288491093100113,46.81843559418549,Chickpea,1.505,4642.0
60.503048636968465,28.033229438123527,33.64852330525999,6.941569994025414,67.66606304372334,34.16895998860559,39.759276648950255,Cotton,1.555,6342.9
79.64771364637016,23.622150581269594,66.29895218844061,6.6259630090305315,63.74357217976981,32.80686022054097,196.65878114416998,Mango,9.503,2944.7
99.01424826323748,44.33780923018408,52.70740300512379,6.666591865101689,76.45807347197145,29.82809719574712,92.3708005100761,Maize,6.405,1769.7
88.257615146084,66.47654530548046,70.0470854781617,7.13080212406487,61.55782225388177,23.56539662490786,79.04447083836656,Wheat,4.087,1863.4
97.57405928526383,59.55591327169806,56.07115202617297,7.490772583349547,67.60629524297855,19.351089372391602,64.16264167093696,Wheat,3.855,1957.3
123.03966722245218,55.02126803780011,80.78800242259602,6.0316924304438295,84.85633381154663,23.013776828869783,206.73399295689356,Banana,33.581,1026.3
65.63143708940137,76.3850727774637,66.76801051752314,7.243930198975133,67.57957800564535,18.576585280724835,61.04678110530247,Wheat,3.532,2031.9
64.73636417679333,57.7119254617495,50.441941049393925,6.515080053266466,66.69143580511255,24.032267702912435,41.143984320311134,Wheat,3.433,2426.5
20.286762740469392,56.73475640528029,47.8684020671787,7.821503625476295,47.89191200306442,23.92428279359038,45.98240137938124,Chickpea,1.243,5584.2
73.67698234494452,42.39700021410179,90.23358089277792,6.972988417433559,78.50659473749197,28.915176535719215,100.7750526998187,Mango,8.335,3002.8
102.70336834476292,79.24574927167288,62.781591182684146,6.389312674764136,58.739917713312416,18.903414030681787,34.3848937216209,Wheat,3.858,2460.4
46.08912855667467,40.0012656618937,28.52864867286378,7.1715565418620955,64.66919769611478,27.24021749264017,70.16711693270256,Cotton,1.844,6252.1
77.26925699015298,26.206156262668635,30.746571237292184,6.298798776907544,62.74962698283743,27.448155709725334,74.04560974704395,Cotton,2.709,6128.2
65.08130051251841,58.66772483537633,59.28528395679368,7.26136306560436,54.42477392892128,15.714869105025999,78.50434433362145,Wheat,4.2,2075.6
68.1273038764354,49.56426197013297,46.87877522434967,7.400768588758235,60.70837946561728,26.188754069978344,114.27460346336129,Grapes,14.495,6013.2
56.35708943026688,39.859095183519024,33.94564342439812,7.261177394617087,61.23997265019344,23.64085144993705,50.473844960202854,Cotton,2.187,6941.7
128.2540273419336,46.497632115589894,96.17816991300056,6.679252632174057,75.39434008165078,31.529413152296684,211.0258455190231,Banana,28.4,1345.8
98.4621065229019,25.918649261512055,97.55453397835382,6.5766789807000325,73.43912280989824,25.09407757197409,125.66911296537285,Mango,13.386,3451.7
115.12915629890213,39.46960880946972,65.21637364153526,6.334425012836631,73.76117132958152,26.420290286594657,248.7425675139236,Sugarcane,70.552,257.8
59.927620176854646,35.804087565678095,76.86040896974443,6.379641475666489,75.43784292650508,29.68319840801463,153.1634546173981,Mango,13.066,2786.9
15.710461420798396,49.805505618461694,33.93362661791167,7.777184989246584,38.151762558178085,10.27049051967922,49.46361129488041,Lentil,1.323,5386.0
105.83214925478222,39.16992351986168,52.93374872562373,6.023247861187945,64.37062310874994,26.698628738179902,124.68463019359821,Maize,4.387,1613.8
38.11703542807953,32.8475210077971,57.83578605853515,6.574504544006677,60.37160668110198,29.303352100801476,134.48160525721434,Grapes,14.605,6209.6
131.3065653198464,40.39407861236002,118.38272097084968,7.469601502160789,75.36552040907114,20.614673333748357,255.75949263080685,Sugarcane,78.039,265.8
119.5490101295025,57.81002903772886,46.19871390841679,6.763049941564632,87.81436965908063,30.106613944035878,163.3686648174025,Rice,5.011,1776.6
78.67846194936021,48.31001349932755,51.48452022669581,5.908936001100301,86.20323652288027,23.584519213380318,177.17240243020206,Rice,4.862,1808.9
84.77870774208596,42.8880823034564,93.25935588501932,6.49311898252441,84.40867404451556,29.65655912151867,199.9227541637508,Sugarcane,90.195,315.5
31.84995029032708,66.05518506220653,20.274147901411183,7.772591489502799,36.787105437496464,8.662530187463192,67.38951351814372,Lentil,1.405,6276.1
109.34883381806165,33.97574018225545,55.86043446817868,6.884135785770091,87.30592878228404,29.881288190762707,264.7214701354493,Rice,3.85,2001.5
83.91660545398783,63.764376296351585,57.620847678008346,6.471013201559637,58.20874816536737,27.102620330239148,148.4234322541123,Maize,7.191,1840.8
35.250488443714836,40.02195873682423,65.56346333307462,6.3510632896017665,68.27033708757197,21.642874643691286,58.22718906762064,Grapes,20.92,6664.5
62.494371543023526,34.45029602886267,59.598903688765404,6.947678044654069,80.07409971401614,34.37355321050211,245.86799067232505,Rice,5.236,1972.8
56.51644758356853,36.12481261019703,21.478989872275097,6.004694947734906,56.119996825043145,30.528163300862744,27.2758936015482,Cotton,1.648,6180.4
63.458854931941495,53.69791915338853,50.80990768523133,7.449626078799611,61.15417652500088,15.209155585457612,64.82805605962176,Wheat,3.037,2113.9
118.33778131839708,37.85065245119057,50.22551080190782,5.9389826465011115,68.63569875529282,19.8678286973249,122.24790617759864,Maize,6.783,1685.6
87.3571532274463,38.88351391835727,133.18616332132342,5.953073298234011,84.27910846484103,29.956612035550823,192.71811624083716,Banana,29.781,1152.8
120.71252178744554,56.67224750240159,106.96016356612604,6.840834644083287,87.31548244712151,27.699321320670506,188.11433152929786,Banana,43.656,1277.5
83.41324630136894,32.01473347148464,123.86214549969864,6.251749942844758,77.37795887041187,23.37302158840257,223.2240250205889,Banana,31.42,1115.5
99.24796422167242,75.5651169576004,63.15227018047762,6.948586986492581,53.12953432007201,17.10881830174154,72.98382671748594,Wheat,3.261,1958.0
63.423283269075256,51.287482987728005,50.46822734943624,6.370468198608,68.12509161042072,13.743192997742591,46.316983567717855,Wheat,4.091,2117.6
114.2512361767257,66.83583868888306,35.21643379243138,6.716025355506388,78.70923881972297,19.278560280669797,74.53029174296289,Maize,7.363,1896.1
59.49078732502818,47.05964282879468,39.45615835812458,6.412591766255598,63.68975754328795,20.56852401711179,102.2243251566884,Grapes,12.533,6386.8
65.73478900279042,27.87530871449497,21.570415352939392,6.4619586210561275,70.04784882090317,32.920848543051655,48.98397471159816,Cotton,2.041,7260.3
124.43110188094695,54.97513200097063,125.04738049691048,5.715798614210266,82.44119018564216,23.044200373963935,219.46222874404765,Banana,32.637,1067.7
85.18363901556734,49.15577842992256,41.92783193888383,5.911322803523005,94.75966471939742,27.32134208209556,284.11488055187016,Rice,3.96,1827.9
107.65390029239491,64.00481443363023,64.03469504890674,6.5640832327365795,57.63503443491156,29.743954066656965,120.39116824796189,Maize,6.44,1797.9
66.81015904177437,25.637107663952495,38.74386196156176,6.672900703635021,55.28020646469879,25.38454870985089,30.730464110467963,Cotton,2.672,6154.1
114.36522362887564,40.48627085909547,66.9607967623517,6.077753698679594,60.97717330154712,14.314490935655172,48.40659597132847,Wheat,3.4,2228.2
110.41580696463166,50.62169738057143,97.99700893997974,7.216081009417762,70.89502867852477,24.446610871690957,192.02011781630696,Sugarcane,65.841,282.9
30.764583127861282,47.440731225316746,27.038846568204892,7.68177795342297,31.253600576795254,14.742349588683862,43.500177028751565,Lentil,0.999,6853.5
37.46418962720546,71.06560297490492,26.849925097799314,6.049618660085132,39.59434825889059,10.54787931778082,65.5193823719149,Chickpea,1.495,4661.2
57.86958101245571,30.288995591002347,24.14736696902171,6.8789307487168845,62.40806928210947,26.65105372290869,60.719605629613824,Cotton,2.047,7229.0
43.52568973563169,32.40996570749621,42.504824988638035,7.386801706858088,74.76606842930448,24.890475763828583,49.891357950438746,Cotton,1.928,6236.8
79.39217592124531,45.563718652300985,51.090568766855334,6.045444403568941,94.57673124081441,34.511814834247446,187.76734437380463,Rice,4.494,1880.5
119.21938858433722,58.68663520930883,60.18125228136967,6.371898674708711,88.55582958750631,33.98200873097424,258.0879629055956,Sugarcane,90.631,265.0
39.9851556912555,73.4091716338406,46.80377162501348,7.6464527184929985,32.57604233577457,12.094068573166393,30.15608256782048,Chickpea,1.173,4765.9
82.73025426741776,58.52904559357198,114.91623283964199,6.693591572454757,78.60785236032152,27.899892456340744,237.93264990158235,Banana,42.919,1105.9
51.56356020827175,43.90318581709536,63.697232086017884,6.302459999223384,68.59691487412701,17.222665954942105,54.75476088811635,Grapes,18.412,5216.0
113.55308790610749,53.015976781487296,38.48528997390101,5.5240422346826845,79.09212971717622,23.277806342015783,114.28917558895539,Maize,4.279,1978.0
113.95110724464031,67.08646010915614,63.028633495091256,6.176695104696762,72.9674816493199,26.207296982930664,104.31303438311241,Maize,4.673,1854.7
54.19382893722633,38.38053034023822,37.561262683728685,7.095232201307494,66.01208232855531,24.63228839495307,25.07892521507774,Cotton,1.655,5825.3
33.44470729775716,46.06351647609278,39.41478683380872,7.834851705609003,46.99591899394301,22.598390407260084,35.44858146519579,Chickpea,1.126,6039.2
117.94377538793051,39.49140517660676,55.24723778802655,6.540133192084463,72.51528740986129,28.548609549234357,138.5573479409098,Maize,5.75,2004.5
106.91255296210755,48.78734468289099,68.78238399533807,6.283394720647428,87.18869165667101,23.843823858336087,207.02924969627662,Sugarcane,94.851,316.8
104.24602612328914,45.36665762438024,50.4068333762506,5.562509350903577,81.27188024068705,31.31220404481487,160.81265039980102,Rice,3.643,1707.3
122.98857575853,41.59481168591741,72.67577501629178,6.94901555226204,89.52027851197589,24.659014570929944,219.14543883188094,Sugarcane,86.96,305.8
20.49673977175767,56.46491713946645,39.041872634854585,7.091406032065897,45.6907588725447,23.89925534470366,39.953215480442154,Lentil,1.051,6498.4
36.22755630053008,46.84043417672913,32.77605682649431,6.374346229853894,49.332601002859384,16.53870751954314,47.557184527840604,Chickpea,1.225,5970.6
75.6728084562645,25.893239456683574,38.41537835023173,6.175435283439929,59.78842749004073,30.98650421301781,59.565394810994974,Cotton,2.312,5935.7
17.68312952469374,67.85061003620538,27.923632215889636,7.308612643068112,32.000814244148415,12.119606794713562,63.683967323962534,Lentil,1.17,6883.2
136.34652189861444,50.1523452143245,64.48475421817894,6.691027460223201,87.81648263021255,21.416936387016303,298.3313568206315,Sugarcane,97.963,263.8
24.974752265775663,43.45399844505923,32.2614881289372,6.148238348771916,30.868553648058175,15.968469955964824,44.932964375920605,Lentil,0.896,6443.3
14.986016104262365,53.978964781305024,42.254194257385166,7.51340982022294,46.67263466710526,12.212507155523742,59.404312292734886,Chickpea,1.414,5374.5
114.7897745628635,44.88925936315236,44.76529016217288,6.107452881064283,79.96982339539136,18.76952829575751,112.06876363831783,Maize,4.289,1680.7
108.1907260990205,39.92378974282967,105.29641200949973,6.494030286374932,72.76464173570675,25.98560678072456,296.98716491735706,Sugarcane,69.035,312.2
80.25015306690165,31.76383564960365,55.91620365015691,7.061546469774379,67.27572103198113,32.09659415931068,141.55746102972103,Mango,13.171,3647.1
70.00727336422796,37.78556014676664,74.56338142450004,6.106968417103122,71.18122575530504,31.36448434205764,83.20317903042252,Mango,11.261,2818.7
80.34157144568667,45.82185678164254,50.770747922420384,5.714471603539047,61.85152134104197,31.838651526802064,88.34981402522948,Mango,11.475,3223.4
47.281708541059054,31.652235016158556,68.39939632950701,7.036179810438281,64.1617442970022,20.762837280809702,104.40122913631097,Grapes,18.13,5942.7
35.462581016957046,40.398389648172135,48.11337481764416,7.255239747965412,38.04616588003301,12.436602372381252,30.450283213223763,Chickpea,1.112,4813.1
70.64637262678337,52.51844254922575,54.20504217801792,6.98575771300101,86.1892651536714,26.83623511530618,266.46194411129954,Rice,4.182,2258.5
33.96315487343885,77.80759044508027,38.255138389123594,6.5092537333057905,53.10369872841747,21.95568356984677,58.721424150157226,Chickpea,1.526,6087.4
83.70826459585912,41.57838131563597,59.02184149947307,6.814536875936495,54.554994722064194,24.460432707482706,84.56727665623453,Wheat,4.028,2171.5
93.69536193925835,37.11658564849917,93.91678029437935,5.891744370158275,63.33947747345108,30.331348382682624,135.59946818555278,Mango,12.621,3537.3
82.78154449003601,47.70884827544423,38.041909224686286,6.436223361773701,86.1411747828686,29.176613351075744,215.4189793702975,Rice,4.089,2269.1
28.0477393498076,63.373302071922936,30.29743695905278,7.49283846568821,40.100748758211495,19.53196070073534,63.19985246597715,Lentil,1.494,5817.1
65.8892704293432,29.30005558346916,87.39461270130417,6.613630235938786,77.65904911694994,27.381099911244494,163.03910264680934,Mango,13.271,2910.2
55.82762673798153,32.07255482770946,48.876364396583504,6.933449565362901,77.52612059333588,19.083282012596634,84.20767959710707,Grapes,21.307,6141.3
83.35773684251859,38.660812103120996,40.670181493948476,6.578568857776368,84.45682573434763,29.363260323859663,221.40756032986496,Rice,4.827,2262.1
50.47928200721973,28.515384450384097,55.964979030090625,5.705617123471708,61.54974580271499,30.52585417192915,102.72172683558304,Mango,10.529,3603.0
101.3263602418437,58.422666047370335,51.93308889512265,6.1275843000675,63.94528123338983,26.312928847208333,111.80340857760737,Maize,4.565,1859.1
31.70978426098436,32.274362656221115,58.7362511079344,5.907444923861031,72.92937040863099,25.306327081555562,75.5202124015598,Grapes,18.006,6332.8
23.99910367864608,55.672932931302434,44.301224119392856,6.7229566681885515,39.853331070707796,11.430592882817233,28.526714761866096,Lentil,1.341,5641.9
114.35392723386133,40.07562947582497,90.91648410490602,5.98590334911705,70.9856040289549,34.35574904317134,208.11479149732605,Banana,41.295,1172.3
67.12490006146587,32.4328943740111,40.686026267162454,6.687959272632741,56.931460408729656,34.95356589108552,65.04741387078727,Cotton,2.338,6074.3
26.650555726158732,51.48850284509446,48.205281899031704,7.524143306879451,54.31286205399357,8.676009255323411,44.25665875903543,Chickpea,1.076,4608.1
13.424128095232371,52.08843953017007,26.472218549262614,7.50904661485113,48.0407409001175,10.395047049696778,68.85136356308186,Lentil,0.927,6644.0
36.28651291967,36.77019616957671,56.54853010080776,5.624868568056021,77.42264242164336,17.777113275630533,72.53624253203238,Grapes,18.613,5943.8
45.23134938368439,47.09620003747368,30.839319851452128,6.449296315563609,78.62316182221244,20.922614996475318,92.81756874621504,Grapes,17.786,5933.3
83.5359762853524,27.08978052828374,71.91904485704657,5.533725740164209,63.03221275860952,25.012885424359816,108.76930075259102,Mango,8.7,3437.1
137.73115456950802,57.044575533022474,76.22299411863938,7.205312665239641,89.91208403607013,23.789945032569236,215.51657539849793,Sugarcane,80.807,283.4
60.483543067946556,48.22070563169695,21.43344094044216,6.704461950141491,71.4142997170834,26.544762684096533,31.94941385582402,Cotton,2.052,6132.0
107.3502743164403,44.953265967871715,32.60760864262271,6.305659812727821,88.8026167703132,31.69071316439629,214.7489319344519,Rice,3.755,1870.3
115.95795722038332,52.97977493253567,45.08645840858353,5.509696536684566,67.40598054752034,21.9987638398714,126.11474706394816,Maize,4.084,1922.7
31.92119995628641,53.46300819609907,28.355382334268995,6.415776708209994,50.008121485162235,18.6168062611939,48.40327302131156,Lentil,0.952,5796.7
28.773209837918056,37.23731074671786,37.86718623587385,7.054598266257588,52.52169736003948,13.320075494922094,53.70809998047915,Lentil,1.151,6080.9
49.25394852800602,24.09113315088375,25.90065674693639,6.110664774326692,54.953268545589424,21.12881256675531,57.63550403815869,Cotton,1.911,7251.3
128.8632067561257,44.81171633929944,39.62628802138551,6.159783459570752,71.09891448619034,23.33332583032865,64.91088674544291,Maize,6.098,2101.4
39.44131312978585,53.97940729232404,47.65182261593198,7.865925097134159,36.046323676618655,22.36798126858424,51.65372525722826,Chickpea,1.726,5319.2
107.51111373122092,54.76067236267122,58.20595213031016,6.518599906743456,78.2935100829127,31.957291843763375,124.81417148378462,Maize,5.005,2088.6
